time,function,GEN_PROC_COELHOS,GEN_PROC_RAPOSA,GEN_COMIDA_RAPOSA,N_GEN,L,C,N
3.696474,main_prl_v5,10,10,10,100,1000,1000,20
4.060972,main_prl_v5,10,10,10,100,1000,1000,20
4.006813,main_prl_v5,40,10,10,100,1000,1000,10
4.037123,main_prl_v5,40,10,10,100,1000,1000,10
4.165834,main_prl_v5,40,10,10,100,1000,1000,10
4.041044,main_prl_v5,40,10,10,100,1000,1000,10
4.156523,main_prl_v5,40,10,10,100,1000,1000,10
4.081052,main_prl_v5,40,10,10,100,1000,1000,10
4.149809,main_prl_v5,40,10,10,100,1000,1000,10
4.137511,main_prl_v5,40,10,10,100,1000,1000,10
4.255459,main_prl_v5,40,10,10,100,1000,1000,10
4.192495,main_prl_v5,40,10,10,100,1000,1000,10
4.219062,main_prl_v5,10,40,10,100,1000,1000,10
4.121460,main_prl_v5,10,40,10,100,1000,1000,10
4.111537,main_prl_v5,10,40,10,100,1000,1000,10
4.126994,main_prl_v5,10,40,10,100,1000,1000,10
4.198651,main_prl_v5,10,40,10,100,1000,1000,10
4.162248,main_prl_v5,10,40,10,100,1000,1000,10
4.124507,main_prl_v5,10,40,10,100,1000,1000,10
4.141464,main_prl_v5,10,40,10,100,1000,1000,10
4.301274,main_prl_v5,10,40,10,100,1000,1000,10
4.227501,main_prl_v5,10,40,10,100,1000,1000,10
4.258533,main_prl_v5,10,10,40,100,1000,1000,10
4.199772,main_prl_v5,10,10,40,100,1000,1000,10
4.163211,main_prl_v5,10,10,40,100,1000,1000,10
4.233210,main_prl_v5,10,10,40,100,1000,1000,10
4.176125,main_prl_v5,10,10,40,100,1000,1000,10
4.172327,main_prl_v5,10,10,40,100,1000,1000,10
3.947141,main_prl_v5,10,10,40,100,1000,1000,10
3.846027,main_prl_v5,10,10,40,100,1000,1000,10
3.685888,main_prl_v5,10,10,40,100,1000,1000,10
4.057189,main_prl_v5,10,10,40,100,1000,1000,10
7.463645,main_prl_v5,10,10,10,200,1000,1000,10
8.060301,main_prl_v5,10,10,10,200,1000,1000,10
7.974799,main_prl_v5,10,10,10,200,1000,1000,10
8.379550,main_prl_v5,10,10,10,200,1000,1000,10
8.304259,main_prl_v5,10,10,10,200,1000,1000,10
8.235948,main_prl_v5,10,10,10,200,1000,1000,10
8.353897,main_prl_v5,10,10,10,200,1000,1000,10
8.328223,main_prl_v5,10,10,10,200,1000,1000,10
8.142738,main_prl_v5,10,10,10,200,1000,1000,10
8.433181,main_prl_v5,10,10,10,200,1000,1000,10
43.977111,main_prl_v5,10,10,10,100,4000,4000,10
45.718628,main_prl_v5,10,10,10,100,4000,4000,10
46.368946,main_prl_v5,10,10,10,100,4000,4000,10
46.714690,main_prl_v5,10,10,10,100,4000,4000,10
46.684257,main_prl_v5,10,10,10,100,4000,4000,10
46.743843,main_prl_v5,10,10,10,100,4000,4000,10
43.189581,main_prl_v5,10,10,10,100,4000,4000,10
46.175831,main_prl_v5,10,10,10,100,4000,4000,10
47.056547,main_prl_v5,10,10,10,100,4000,4000,10
46.829297,main_prl_v5,10,10,10,100,4000,4000,10
4.146835,main_prl_v5,10,10,10,100,1000,1000,40
3.728085,main_prl_v5,10,10,10,100,1000,1000,40
3.595725,main_prl_v5,10,10,10,100,1000,1000,40
3.802015,main_prl_v5,10,10,10,100,1000,1000,40
3.660629,main_prl_v5,10,10,10,100,1000,1000,40
3.782722,main_prl_v5,10,10,10,100,1000,1000,40
3.608566,main_prl_v5,10,10,10,100,1000,1000,40
3.872609,main_prl_v5,10,10,10,100,1000,1000,40
3.768768,main_prl_v5,10,10,10,100,1000,1000,40
3.809386,main_prl_v5,10,10,10,100,1000,1000,40
8.255705,main_prl_v6,5,10,10,100,1000,1000,10
8.270040,main_prl_v6,5,10,10,100,1000,1000,10
8.369460,main_prl_v6,5,10,10,100,1000,1000,10
8.401610,main_prl_v6,5,10,10,100,1000,1000,10
8.465543,main_prl_v6,5,10,10,100,1000,1000,10
8.301130,main_prl_v6,5,10,10,100,1000,1000,10
8.279460,main_prl_v6,5,10,10,100,1000,1000,10
8.352481,main_prl_v6,5,10,10,100,1000,1000,10
8.374310,main_prl_v6,5,10,10,100,1000,1000,10
8.420400,main_prl_v6,5,10,10,100,1000,1000,10
9.963701,main_prl_v6,10,5,10,100,1000,1000,10
8.211718,main_prl_v6,10,5,10,100,1000,1000,10
10.114141,main_prl_v6,10,5,10,100,1000,1000,10
8.417833,main_prl_v6,10,5,10,100,1000,1000,10
10.559783,main_prl_v6,10,5,10,100,1000,1000,10
10.479790,main_prl_v6,10,5,10,100,1000,1000,10
8.439288,main_prl_v6,10,5,10,100,1000,1000,10
10.585374,main_prl_v6,10,5,10,100,1000,1000,10
10.690845,main_prl_v6,10,5,10,100,1000,1000,10
9.567046,main_prl_v6,10,5,10,100,1000,1000,10
9.693599,main_prl_v6,10,10,5,100,1000,1000,10
11.401380,main_prl_v6,10,10,5,100,1000,1000,10
10.611504,main_prl_v6,10,10,5,100,1000,1000,10
11.137169,main_prl_v6,10,10,5,100,1000,1000,10
10.845640,main_prl_v6,10,10,5,100,1000,1000,10
10.555926,main_prl_v6,10,10,5,100,1000,1000,10
11.236435,main_prl_v6,10,10,5,100,1000,1000,10
11.107472,main_prl_v6,10,10,5,100,1000,1000,10
11.026423,main_prl_v6,10,10,5,100,1000,1000,10
11.040052,main_prl_v6,10,10,5,100,1000,1000,10
5.410657,main_prl_v6,10,10,10,50,1000,1000,10
5.442768,main_prl_v6,10,10,10,50,1000,1000,10
5.038010,main_prl_v6,10,10,10,50,1000,1000,10
5.421955,main_prl_v6,10,10,10,50,1000,1000,10
5.520888,main_prl_v6,10,10,10,50,1000,1000,10
5.565853,main_prl_v6,10,10,10,50,1000,1000,10
5.420449,main_prl_v6,10,10,10,50,1000,1000,10
5.441715,main_prl_v6,10,10,10,50,1000,1000,10
5.649341,main_prl_v6,10,10,10,50,1000,1000,10
5.403105,main_prl_v6,10,10,10,50,1000,1000,10
4.134880,main_prl_v6,10,10,10,100,500,500,20
3.477715,main_prl_v6,10,10,10,100,500,500,20
3.821320,main_prl_v6,10,10,10,100,500,500,20
3.962604,main_prl_v6,10,10,10,100,500,500,20
3.674821,main_prl_v6,10,10,10,100,500,500,20
3.871290,main_prl_v6,10,10,10,100,500,500,20
4.008597,main_prl_v6,10,10,10,100,500,500,20
3.672715,main_prl_v6,10,10,10,100,500,500,20
3.988754,main_prl_v6,10,10,10,100,500,500,20
3.459614,main_prl_v6,10,10,10,100,500,500,20
10.966280,main_prl_v6,10,10,10,100,1000,1000,5
11.166647,main_prl_v6,10,10,10,100,1000,1000,5
10.637772,main_prl_v6,10,10,10,100,1000,1000,5
10.992263,main_prl_v6,10,10,10,100,1000,1000,5
11.188218,main_prl_v6,10,10,10,100,1000,1000,5
10.576135,main_prl_v6,10,10,10,100,1000,1000,5
11.025170,main_prl_v6,10,10,10,100,1000,1000,5
11.437793,main_prl_v6,10,10,10,100,1000,1000,5
10.922711,main_prl_v6,10,10,10,100,1000,1000,5
10.616736,main_prl_v6,10,10,10,100,1000,1000,5
10.669152,main_prl_v6,20,10,10,100,1000,1000,10
10.431149,main_prl_v6,20,10,10,100,1000,1000,10
10.393458,main_prl_v6,20,10,10,100,1000,1000,10
10.872767,main_prl_v6,20,10,10,100,1000,1000,10
11.116352,main_prl_v6,20,10,10,100,1000,1000,10
11.220209,main_prl_v6,20,10,10,100,1000,1000,10
11.131761,main_prl_v6,20,10,10,100,1000,1000,10
11.365728,main_prl_v6,20,10,10,100,1000,1000,10
11.157317,main_prl_v6,20,10,10,100,1000,1000,10
11.131960,main_prl_v6,20,10,10,100,1000,1000,10
11.411285,main_prl_v6,10,20,10,100,1000,1000,10
11.021704,main_prl_v6,10,20,10,100,1000,1000,10
11.314804,main_prl_v6,10,20,10,100,1000,1000,10
11.123284,main_prl_v6,10,20,10,100,1000,1000,10
11.422931,main_prl_v6,10,20,10,100,1000,1000,10
11.208749,main_prl_v6,10,20,10,100,1000,1000,10
11.538750,main_prl_v6,10,20,10,100,1000,1000,10
11.386414,main_prl_v6,10,20,10,100,1000,1000,10
11.496431,main_prl_v6,10,20,10,100,1000,1000,10
11.084031,main_prl_v6,10,20,10,100,1000,1000,10
10.862693,main_prl_v6,10,10,20,100,1000,1000,10
11.500907,main_prl_v6,10,10,20,100,1000,1000,10
10.832380,main_prl_v6,10,10,20,100,1000,1000,10
10.501296,main_prl_v6,10,10,20,100,1000,1000,10
10.479075,main_prl_v6,10,10,20,100,1000,1000,10
11.871465,main_prl_v6,10,10,20,100,1000,1000,10
11.823505,main_prl_v6,10,10,20,100,1000,1000,10
11.007052,main_prl_v6,10,10,20,100,1000,1000,10
11.864293,main_prl_v6,10,10,20,100,1000,1000,10
11.267900,main_prl_v6,10,10,20,100,1000,1000,10
21.206443,main_prl_v6,10,10,10,200,1000,1000,10
21.717820,main_prl_v6,10,10,10,200,1000,1000,10
21.919641,main_prl_v6,10,10,10,200,1000,1000,10
21.037100,main_prl_v6,10,10,10,200,1000,1000,10
21.374790,main_prl_v6,10,10,10,200,1000,1000,10
21.243140,main_prl_v6,10,10,10,200,1000,1000,10
22.319830,main_prl_v6,10,10,10,200,1000,1000,10
22.292809,main_prl_v6,10,10,10,200,1000,1000,10
22.628275,main_prl_v6,10,10,10,200,1000,1000,10
20.911589,main_prl_v6,10,10,10,200,1000,1000,10
34.809104,main_prl_v6,10,10,10,100,2000,2000,10
38.021413,main_prl_v6,10,10,10,100,2000,2000,10
38.494523,main_prl_v6,10,10,10,100,2000,2000,10
34.942634,main_prl_v6,10,10,10,100,2000,2000,10
37.388591,main_prl_v6,10,10,10,100,2000,2000,10
35.666907,main_prl_v6,10,10,10,100,2000,2000,10
37.056593,main_prl_v6,10,10,10,100,2000,2000,10
36.949535,main_prl_v6,10,10,10,100,2000,2000,10
37.006500,main_prl_v6,10,10,10,100,2000,2000,10
37.574764,main_prl_v6,10,10,10,100,2000,2000,10
11.432589,main_prl_v6,10,10,10,100,1000,1000,20
11.282816,main_prl_v6,10,10,10,100,1000,1000,20
11.291564,main_prl_v6,10,10,10,100,1000,1000,20
11.458070,main_prl_v6,10,10,10,100,1000,1000,20
11.535261,main_prl_v6,10,10,10,100,1000,1000,20
10.688066,main_prl_v6,10,10,10,100,1000,1000,20
9.390083,main_prl_v6,10,10,10,100,1000,1000,20
11.020954,main_prl_v6,10,10,10,100,1000,1000,20
10.150624,main_prl_v6,10,10,10,100,1000,1000,20
10.551706,main_prl_v6,10,10,10,100,1000,1000,20
10.591150,main_prl_v6,40,10,10,100,1000,1000,10
11.045297,main_prl_v6,40,10,10,100,1000,1000,10
10.654892,main_prl_v6,40,10,10,100,1000,1000,10
10.424914,main_prl_v6,40,10,10,100,1000,1000,10
10.987775,main_prl_v6,40,10,10,100,1000,1000,10
10.784898,main_prl_v6,40,10,10,100,1000,1000,10
10.893807,main_prl_v6,40,10,10,100,1000,1000,10
10.775251,main_prl_v6,40,10,10,100,1000,1000,10
11.006762,main_prl_v6,40,10,10,100,1000,1000,10
11.283120,main_prl_v6,40,10,10,100,1000,1000,10
11.191484,main_prl_v6,10,40,10,100,1000,1000,10
10.752396,main_prl_v6,10,40,10,100,1000,1000,10
10.996736,main_prl_v6,10,40,10,100,1000,1000,10
10.850683,main_prl_v6,10,40,10,100,1000,1000,10
11.248389,main_prl_v6,10,40,10,100,1000,1000,10
11.283645,main_prl_v6,10,40,10,100,1000,1000,10
11.168770,main_prl_v6,10,40,10,100,1000,1000,10
11.086951,main_prl_v6,10,40,10,100,1000,1000,10
11.244547,main_prl_v6,10,40,10,100,1000,1000,10
11.422095,main_prl_v6,10,40,10,100,1000,1000,10
11.334109,main_prl_v6,10,10,40,100,1000,1000,10
11.647084,main_prl_v6,10,10,40,100,1000,1000,10
11.418503,main_prl_v6,10,10,40,100,1000,1000,10
11.395294,main_prl_v6,10,10,40,100,1000,1000,10
10.937145,main_prl_v6,10,10,40,100,1000,1000,10
10.699948,main_prl_v6,10,10,40,100,1000,1000,10
11.153895,main_prl_v6,10,10,40,100,1000,1000,10
10.465067,main_prl_v6,10,10,40,100,1000,1000,10
10.864745,main_prl_v6,10,10,40,100,1000,1000,10
11.024671,main_prl_v6,10,10,40,100,1000,1000,10
22.370003,main_prl_v6,10,10,10,200,1000,1000,10
22.215240,main_prl_v6,10,10,10,200,1000,1000,10
22.734782,main_prl_v6,10,10,10,200,1000,1000,10
22.531076,main_prl_v6,10,10,10,200,1000,1000,10
22.569706,main_prl_v6,10,10,10,200,1000,1000,10
21.750378,main_prl_v6,10,10,10,200,1000,1000,10
21.398310,main_prl_v6,10,10,10,200,1000,1000,10
22.559734,main_prl_v6,10,10,10,200,1000,1000,10
21.318575,main_prl_v6,10,10,10,200,1000,1000,10
21.065781,main_prl_v6,10,10,10,200,1000,1000,10
90.812745,main_prl_v6,10,10,10,100,4000,4000,10
92.891914,main_prl_v6,10,10,10,100,4000,4000,10
85.784817,main_prl_v6,10,10,10,100,4000,4000,10
86.073137,main_prl_v6,10,10,10,100,4000,4000,10
85.878463,main_prl_v6,10,10,10,100,4000,4000,10
84.317259,main_prl_v6,10,10,10,100,4000,4000,10
85.513451,main_prl_v6,10,10,10,100,4000,4000,10
85.971822,main_prl_v6,10,10,10,100,4000,4000,10
84.407757,main_prl_v6,10,10,10,100,4000,4000,10
88.348636,main_prl_v6,10,10,10,100,4000,4000,10
11.978160,main_prl_v6,10,10,10,100,1000,1000,40
10.657257,main_prl_v6,10,10,10,100,1000,1000,40
10.665651,main_prl_v6,10,10,10,100,1000,1000,40
9.954881,main_prl_v6,10,10,10,100,1000,1000,40
10.222320,main_prl_v6,10,10,10,100,1000,1000,40
10.563860,main_prl_v6,10,10,10,100,1000,1000,40
10.892690,main_prl_v6,10,10,10,100,1000,1000,40
10.682782,main_prl_v6,10,10,10,100,1000,1000,40
10.962959,main_prl_v6,10,10,10,100,1000,1000,40
11.187070,main_prl_v6,10,10,10,100,1000,1000,40
13.365248,main_prl_v7,5,10,10,100,1000,1000,10
13.403481,main_prl_v7,5,10,10,100,1000,1000,10
13.329864,main_prl_v7,5,10,10,100,1000,1000,10
13.410031,main_prl_v7,5,10,10,100,1000,1000,10
13.951361,main_prl_v7,5,10,10,100,1000,1000,10
13.410570,main_prl_v7,5,10,10,100,1000,1000,10
13.401937,main_prl_v7,5,10,10,100,1000,1000,10
14.731361,main_prl_v7,5,10,10,100,1000,1000,10
13.787631,main_prl_v7,5,10,10,100,1000,1000,10
15.097851,main_prl_v7,5,10,10,100,1000,1000,10
14.160934,main_prl_v7,10,5,10,100,1000,1000,10
15.507453,main_prl_v7,10,5,10,100,1000,1000,10
14.360488,main_prl_v7,10,5,10,100,1000,1000,10
15.580214,main_prl_v7,10,5,10,100,1000,1000,10
14.444985,main_prl_v7,10,5,10,100,1000,1000,10
16.936511,main_prl_v7,10,5,10,100,1000,1000,10
15.997639,main_prl_v7,10,5,10,100,1000,1000,10
15.186680,main_prl_v7,10,5,10,100,1000,1000,10
15.444593,main_prl_v7,10,5,10,100,1000,1000,10
15.791550,main_prl_v7,10,5,10,100,1000,1000,10
15.120018,main_prl_v7,10,10,5,100,1000,1000,10
15.701619,main_prl_v7,10,10,5,100,1000,1000,10
16.379472,main_prl_v7,10,10,5,100,1000,1000,10
15.997447,main_prl_v7,10,10,5,100,1000,1000,10
16.367172,main_prl_v7,10,10,5,100,1000,1000,10
16.334637,main_prl_v7,10,10,5,100,1000,1000,10
16.384855,main_prl_v7,10,10,5,100,1000,1000,10
16.331018,main_prl_v7,10,10,5,100,1000,1000,10
16.424987,main_prl_v7,10,10,5,100,1000,1000,10
16.555689,main_prl_v7,10,10,5,100,1000,1000,10
8.450230,main_prl_v7,10,10,10,50,1000,1000,10
8.336438,main_prl_v7,10,10,10,50,1000,1000,10
8.379662,main_prl_v7,10,10,10,50,1000,1000,10
9.814937,main_prl_v7,10,10,10,50,1000,1000,10
9.837268,main_prl_v7,10,10,10,50,1000,1000,10
9.367402,main_prl_v7,10,10,10,50,1000,1000,10
8.812060,main_prl_v7,10,10,10,50,1000,1000,10
9.229069,main_prl_v7,10,10,10,50,1000,1000,10
9.221774,main_prl_v7,10,10,10,50,1000,1000,10
9.946478,main_prl_v7,10,10,10,50,1000,1000,10
3.808684,main_prl_v7,10,10,10,100,500,500,20
3.834211,main_prl_v7,10,10,10,100,500,500,20
3.961396,main_prl_v7,10,10,10,100,500,500,20
3.820210,main_prl_v7,10,10,10,100,500,500,20
3.756270,main_prl_v7,10,10,10,100,500,500,20
3.776092,main_prl_v7,10,10,10,100,500,500,20
3.861253,main_prl_v7,10,10,10,100,500,500,20
3.792810,main_prl_v7,10,10,10,100,500,500,20
3.755316,main_prl_v7,10,10,10,100,500,500,20
3.753418,main_prl_v7,10,10,10,100,500,500,20
17.881007,main_prl_v7,10,10,10,100,1000,1000,5
17.467326,main_prl_v7,10,10,10,100,1000,1000,5
18.364908,main_prl_v7,10,10,10,100,1000,1000,5
19.513703,main_prl_v7,10,10,10,100,1000,1000,5
19.523313,main_prl_v7,10,10,10,100,1000,1000,5
20.612251,main_prl_v7,10,10,10,100,1000,1000,5
18.511367,main_prl_v7,10,10,10,100,1000,1000,5
17.011697,main_prl_v7,10,10,10,100,1000,1000,5
16.935301,main_prl_v7,10,10,10,100,1000,1000,5
17.048076,main_prl_v7,10,10,10,100,1000,1000,5
17.011722,main_prl_v7,20,10,10,100,1000,1000,10
17.571339,main_prl_v7,20,10,10,100,1000,1000,10
16.933632,main_prl_v7,20,10,10,100,1000,1000,10
16.943538,main_prl_v7,20,10,10,100,1000,1000,10
17.785060,main_prl_v7,20,10,10,100,1000,1000,10
17.019404,main_prl_v7,20,10,10,100,1000,1000,10
16.878132,main_prl_v7,20,10,10,100,1000,1000,10
16.812987,main_prl_v7,20,10,10,100,1000,1000,10
16.977230,main_prl_v7,20,10,10,100,1000,1000,10
16.796858,main_prl_v7,20,10,10,100,1000,1000,10
16.899836,main_prl_v7,10,20,10,100,1000,1000,10
16.875590,main_prl_v7,10,20,10,100,1000,1000,10
16.970298,main_prl_v7,10,20,10,100,1000,1000,10
16.842349,main_prl_v7,10,20,10,100,1000,1000,10
16.886223,main_prl_v7,10,20,10,100,1000,1000,10
17.109964,main_prl_v7,10,20,10,100,1000,1000,10
17.148384,main_prl_v7,10,20,10,100,1000,1000,10
16.896239,main_prl_v7,10,20,10,100,1000,1000,10
16.887694,main_prl_v7,10,20,10,100,1000,1000,10
16.836732,main_prl_v7,10,20,10,100,1000,1000,10
16.788899,main_prl_v7,10,10,20,100,1000,1000,10
16.090101,main_prl_v7,10,10,20,100,1000,1000,10
15.329436,main_prl_v7,10,10,20,100,1000,1000,10
16.022163,main_prl_v7,10,10,20,100,1000,1000,10
15.522790,main_prl_v7,10,10,20,100,1000,1000,10
16.159440,main_prl_v7,10,10,20,100,1000,1000,10
16.474902,main_prl_v7,10,10,20,100,1000,1000,10
16.200066,main_prl_v7,10,10,20,100,1000,1000,10
16.467185,main_prl_v7,10,10,20,100,1000,1000,10
16.721985,main_prl_v7,10,10,20,100,1000,1000,10
32.416674,main_prl_v7,10,10,10,200,1000,1000,10
32.664744,main_prl_v7,10,10,10,200,1000,1000,10
33.314749,main_prl_v7,10,10,10,200,1000,1000,10
32.934544,main_prl_v7,10,10,10,200,1000,1000,10
33.270532,main_prl_v7,10,10,10,200,1000,1000,10
32.955180,main_prl_v7,10,10,10,200,1000,1000,10
33.142302,main_prl_v7,10,10,10,200,1000,1000,10
33.262340,main_prl_v7,10,10,10,200,1000,1000,10
38.153593,main_prl_v7,10,10,10,200,1000,1000,10
33.781786,main_prl_v7,10,10,10,200,1000,1000,10
55.232394,main_prl_v7,10,10,10,100,2000,2000,10
56.514989,main_prl_v7,10,10,10,100,2000,2000,10
58.904110,main_prl_v7,10,10,10,100,2000,2000,10
58.791337,main_prl_v7,10,10,10,100,2000,2000,10
59.673745,main_prl_v7,10,10,10,100,2000,2000,10
59.664520,main_prl_v7,10,10,10,100,2000,2000,10
59.516394,main_prl_v7,10,10,10,100,2000,2000,10
59.434978,main_prl_v7,10,10,10,100,2000,2000,10
54.913889,main_prl_v7,10,10,10,100,2000,2000,10
54.425434,main_prl_v7,10,10,10,100,2000,2000,10
15.594900,main_prl_v7,10,10,10,100,1000,1000,20
16.701759,main_prl_v7,10,10,10,100,1000,1000,20
16.974771,main_prl_v7,10,10,10,100,1000,1000,20
15.401541,main_prl_v7,10,10,10,100,1000,1000,20
16.918090,main_prl_v7,10,10,10,100,1000,1000,20
17.156922,main_prl_v7,10,10,10,100,1000,1000,20
17.233213,main_prl_v7,10,10,10,100,1000,1000,20
17.517595,main_prl_v7,10,10,10,100,1000,1000,20
17.349012,main_prl_v7,10,10,10,100,1000,1000,20
17.287850,main_prl_v7,10,10,10,100,1000,1000,20
17.321973,main_prl_v7,40,10,10,100,1000,1000,10
17.312838,main_prl_v7,40,10,10,100,1000,1000,10
17.297833,main_prl_v7,40,10,10,100,1000,1000,10
17.268722,main_prl_v7,40,10,10,100,1000,1000,10
17.429620,main_prl_v7,40,10,10,100,1000,1000,10
17.288953,main_prl_v7,40,10,10,100,1000,1000,10
17.659623,main_prl_v7,40,10,10,100,1000,1000,10
17.315660,main_prl_v7,40,10,10,100,1000,1000,10
17.393047,main_prl_v7,40,10,10,100,1000,1000,10
17.342229,main_prl_v7,40,10,10,100,1000,1000,10
17.302217,main_prl_v7,10,40,10,100,1000,1000,10
17.464286,main_prl_v7,10,40,10,100,1000,1000,10
17.431101,main_prl_v7,10,40,10,100,1000,1000,10
17.222338,main_prl_v7,10,40,10,100,1000,1000,10
17.498699,main_prl_v7,10,40,10,100,1000,1000,10
17.315440,main_prl_v7,10,40,10,100,1000,1000,10
17.273556,main_prl_v7,10,40,10,100,1000,1000,10
17.591307,main_prl_v7,10,40,10,100,1000,1000,10
17.265912,main_prl_v7,10,40,10,100,1000,1000,10
17.259400,main_prl_v7,10,40,10,100,1000,1000,10
17.295235,main_prl_v7,10,10,40,100,1000,1000,10
17.222664,main_prl_v7,10,10,40,100,1000,1000,10
17.199640,main_prl_v7,10,10,40,100,1000,1000,10
17.365909,main_prl_v7,10,10,40,100,1000,1000,10
17.231676,main_prl_v7,10,10,40,100,1000,1000,10
17.300832,main_prl_v7,10,10,40,100,1000,1000,10
15.799658,main_prl_v7,10,10,40,100,1000,1000,10
16.257864,main_prl_v7,10,10,40,100,1000,1000,10
16.415604,main_prl_v7,10,10,40,100,1000,1000,10
15.443463,main_prl_v7,10,10,40,100,1000,1000,10
30.804206,main_prl_v7,10,10,10,200,1000,1000,10
33.453517,main_prl_v7,10,10,10,200,1000,1000,10
32.808239,main_prl_v7,10,10,10,200,1000,1000,10
34.329500,main_prl_v7,10,10,10,200,1000,1000,10
34.525065,main_prl_v7,10,10,10,200,1000,1000,10
34.494448,main_prl_v7,10,10,10,200,1000,1000,10
35.124461,main_prl_v7,10,10,10,200,1000,1000,10
35.055882,main_prl_v7,10,10,10,200,1000,1000,10
35.918122,main_prl_v7,10,10,10,200,1000,1000,10
34.616508,main_prl_v7,10,10,10,200,1000,1000,10
111.143448,main_prl_v7,10,10,10,100,4000,4000,10
113.032502,main_prl_v7,10,10,10,100,4000,4000,10
114.595526,main_prl_v7,10,10,10,100,4000,4000,10
114.531587,main_prl_v7,10,10,10,100,4000,4000,10
110.479797,main_prl_v7,10,10,10,100,4000,4000,10
115.906511,main_prl_v7,10,10,10,100,4000,4000,10
109.229408,main_prl_v7,10,10,10,100,4000,4000,10
108.669008,main_prl_v7,10,10,10,100,4000,4000,10
112.478709,main_prl_v7,10,10,10,100,4000,4000,10
108.945269,main_prl_v7,10,10,10,100,4000,4000,10
16.048563,main_prl_v7,10,10,10,100,1000,1000,40
16.766956,main_prl_v7,10,10,10,100,1000,1000,40
17.606471,main_prl_v7,10,10,10,100,1000,1000,40
19.146760,main_prl_v7,10,10,10,100,1000,1000,40
17.546168,main_prl_v7,10,10,10,100,1000,1000,40
17.648369,main_prl_v7,10,10,10,100,1000,1000,40
17.462158,main_prl_v7,10,10,10,100,1000,1000,40
17.506049,main_prl_v7,10,10,10,100,1000,1000,40
17.452572,main_prl_v7,10,10,10,100,1000,1000,40
17.326869,main_prl_v7,10,10,10,100,1000,1000,40
19.723618,main_prl_v8,5,10,10,100,1000,1000,10
18.753595,main_prl_v8,5,10,10,100,1000,1000,10
19.825679,main_prl_v8,5,10,10,100,1000,1000,10
23.092549,main_prl_v8,5,10,10,100,1000,1000,10
24.731103,main_prl_v8,5,10,10,100,1000,1000,10
26.564400,main_prl_v8,5,10,10,100,1000,1000,10
26.336580,main_prl_v8,5,10,10,100,1000,1000,10
23.583439,main_prl_v8,5,10,10,100,1000,1000,10
26.325828,main_prl_v8,5,10,10,100,1000,1000,10
26.321719,main_prl_v8,5,10,10,100,1000,1000,10
24.054198,main_prl_v8,10,5,10,100,1000,1000,10
26.057381,main_prl_v8,10,5,10,100,1000,1000,10
23.899243,main_prl_v8,10,5,10,100,1000,1000,10
23.576467,main_prl_v8,10,5,10,100,1000,1000,10
26.290970,main_prl_v8,10,5,10,100,1000,1000,10
24.611846,main_prl_v8,10,5,10,100,1000,1000,10
26.257887,main_prl_v8,10,5,10,100,1000,1000,10
23.910164,main_prl_v8,10,5,10,100,1000,1000,10
26.423940,main_prl_v8,10,5,10,100,1000,1000,10
25.247395,main_prl_v8,10,5,10,100,1000,1000,10
24.660902,main_prl_v8,10,10,5,100,1000,1000,10
26.346007,main_prl_v8,10,10,5,100,1000,1000,10
26.262488,main_prl_v8,10,10,5,100,1000,1000,10
26.375885,main_prl_v8,10,10,5,100,1000,1000,10
23.815167,main_prl_v8,10,10,5,100,1000,1000,10
26.324781,main_prl_v8,10,10,5,100,1000,1000,10
26.381094,main_prl_v8,10,10,5,100,1000,1000,10
26.364984,main_prl_v8,10,10,5,100,1000,1000,10
26.349635,main_prl_v8,10,10,5,100,1000,1000,10
24.628142,main_prl_v8,10,10,5,100,1000,1000,10
13.201058,main_prl_v8,10,10,10,50,1000,1000,10
12.800743,main_prl_v8,10,10,10,50,1000,1000,10
13.140800,main_prl_v8,10,10,10,50,1000,1000,10
13.112370,main_prl_v8,10,10,10,50,1000,1000,10
13.145490,main_prl_v8,10,10,10,50,1000,1000,10
12.024475,main_prl_v8,10,10,10,50,1000,1000,10
12.658534,main_prl_v8,10,10,10,50,1000,1000,10
13.189438,main_prl_v8,10,10,10,50,1000,1000,10
12.075573,main_prl_v8,10,10,10,50,1000,1000,10
12.675601,main_prl_v8,10,10,10,50,1000,1000,10
4.773302,main_prl_v8,10,10,10,100,500,500,20
4.798458,main_prl_v8,10,10,10,100,500,500,20
4.759594,main_prl_v8,10,10,10,100,500,500,20
4.681233,main_prl_v8,10,10,10,100,500,500,20
4.676440,main_prl_v8,10,10,10,100,500,500,20
4.699111,main_prl_v8,10,10,10,100,500,500,20
4.800031,main_prl_v8,10,10,10,100,500,500,20
4.745954,main_prl_v8,10,10,10,100,500,500,20
4.702346,main_prl_v8,10,10,10,100,500,500,20
4.635225,main_prl_v8,10,10,10,100,500,500,20
26.574647,main_prl_v8,10,10,10,100,1000,1000,5
26.334125,main_prl_v8,10,10,10,100,1000,1000,5
24.964159,main_prl_v8,10,10,10,100,1000,1000,5
26.350929,main_prl_v8,10,10,10,100,1000,1000,5
26.402261,main_prl_v8,10,10,10,100,1000,1000,5
24.214492,main_prl_v8,10,10,10,100,1000,1000,5
26.355682,main_prl_v8,10,10,10,100,1000,1000,5
25.669332,main_prl_v8,10,10,10,100,1000,1000,5
24.870107,main_prl_v8,10,10,10,100,1000,1000,5
24.265351,main_prl_v8,10,10,10,100,1000,1000,5
